iis.se	EXCEPTION	AXFR transfer error: REFUSED at /home/levigner/Zonemaster/Memory_Leaks/zonemaster-engine/blib/lib/Zonemaster/Engine/Nameserver.pm line 585, <DATA> line 1.
cyberpomo.com	RR	cyberpomo.com.	86400	IN	SOA	kennedy.faerywicca.se. hostmaster.cyberpomo.com. 2017102891 28800 7200 604800 86400
cyberpomo.com	RR	cyberpomo.com.	86400	IN	RRSIG	TXT 5 2 86400 20190218092343 20190119092249 26205 cyberpomo.com. tmRy4AsePRCceyl7PhRMZkj8AfQGVY3Qya2SWuPNlFdb/g4GdaoC90XHSzcSSHMAYSr3YbS53R7SO1XqLCAAYMBm823xNGlVW4Ji+9lzHLcGcQYjEOBAu5TcEXhDH5bW3eWVMRQ8kXXp1ZTMOqVd3KtAP//spj5doqtZZmHN3yk=
cyberpomo.com	RR	cyberpomo.com.	86400	IN	TXT	"v=spf1 ip4:62.127.0.0/16 ip4:213.150.128.0/19 ip4:195.54.96.0/19 a:sameen.faerywicca.se a:kennedy.faerywicca.se a:hanna.faerywicca.se a:aria.faerywicca.se -all"
cyberpomo.com	RR	cyberpomo.com.	86400	IN	NSEC	dev.cyberpomo.com. NS SOA MX TXT RRSIG NSEC DNSKEY 
cyberpomo.com	RR	cyberpomo.com.	86400	IN	RRSIG	NSEC 5 2 86400 20190308075338 20190206073333 26205 cyberpomo.com. qp//IWgb3fxV3+lwTLeInP36GTpxqMHXSD2yfzpqPAEw1HMiXWpOa6bxSIvxroCmuGCTbbGEJ7iehcE9mf5I2qPF48O0wO1olUBiKPJFXSDjpOBhQII68aKKmzr17lQUDZ6c9YhZPdXwA8qdlHOE04snJXKbtaq6Cfo3OfVqVpY=
cyberpomo.com	RR	cyberpomo.com.	86400	IN	NS	hanna.faerywicca.se.
cyberpomo.com	RR	cyberpomo.com.	86400	IN	NS	kennedy.faerywicca.se.
cyberpomo.com	RR	cyberpomo.com.	86400	IN	NS	spencer.faerywicca.se.
cyberpomo.com	RR	cyberpomo.com.	86400	IN	MX	10 kennedy.faerywicca.se.
cyberpomo.com	RR	cyberpomo.com.	86400	IN	DNSKEY	256 3 5 AwEAAdvI6Pq+Z8STqOHPxYkgpiPLkSJ13wPBzYDO4pU/p1I4jEhv9pvfRauH5QpY7xChJmLvR+SrKSMbomRQ/ANyayxvpuwjpU4xocFWpOtAR3fOGn+utXmoPjA0fGpSCo/+3CCLNcVpkNc1Un6TWslvLVAzDrgnbwBv2xH1RTIHs/lB ;{id = 26205 (zsk), size = 1024b}
cyberpomo.com	RR	cyberpomo.com.	86400	IN	DNSKEY	257 3 5 AwEAAcmkKRx6/l0oIFyGSBO/4lQgO3i8dDjGD1a6PC/RwCHgQrrSDbIL2S5D4WCKUWsQ9EVqQ+p3QHEYxL0q7NpCtFjFxP3X+mmyz1wfxBtcsoNwX5uYYKK3GqIYoO2EZQ48oM9TRLfw7vjNMNRNuU58yhyNfV2/cmpw3rgvFinBG1nfG7KWCoH1aP6L/gmRKDF2A+ECTunjvU00JvtG6qK2T2AjCSdqEYIwF8zCsNak4fRcahACIYyiHH4frkNu9M4lJHIt5ltshD9P2NpHtwrSfk1OppmOwwphjp4jGS8FDo7BOn1LWnIuPghs49U3TU70r7ADqSII4rX6WPTIbEsXBG0= ;{id = 35326 (ksk), size = 2048b}
cyberpomo.com	RR	cyberpomo.com.	86400	IN	RRSIG	DNSKEY 5 2 86400 20190304212026 20190202205559 26205 cyberpomo.com. NDBhDVbeRRnVOaxtOpK7GaDBT8DOaBjI1ekmo/UXHesWkbbzvJWg/LwJNvdUGxCxTeqCS9oDwTvp6AybIzindP/mmO9gWMkwEOZGi3ZYkklAXEFme0OmwfAUY9TOxVsaUHoP1QD6DjIX5n4II+jWFysMChnsNi5nqQ2lKbhtk3M=
cyberpomo.com	RR	cyberpomo.com.	86400	IN	RRSIG	DNSKEY 5 2 86400 20190304212026 20190202205559 35326 cyberpomo.com. rD4Y8M3qDsFohx352CwK6EBlXsZiwTj+7Uhgii3vML2pQAlFkK8MSHLzg9+ZUiEczTzlBd0pOw7a+WCipFozV+q95MzF4f8DmJJOUmD47ZyzVTBwEQIJOzDmyehSMSd9v4uF8rbPEOCuraJN9iXi+wKH8AQBxwOf/fZOgfigbu7rjQlQpz2YWPdn8jdKzk3yNLLLcNP+aE2KXY3ZKlgsxid0eUuebKorYgzIC0Oraz8k3K6bHF6oseFfmj+h7mJ+ilKVk2vA/lQgZuwfai5XyYeFdfHcDtuW9yU2GutgUFzBcBHfpVRUL5cwUlBgpWR/hbfULz+sL2Gfyep28Hs+FQ==
cyberpomo.com	RR	cyberpomo.com.	86400	IN	RRSIG	SOA 5 2 86400 20190308083333 20190206073333 26205 cyberpomo.com. Fy+tXJdCRMAQ1wCdEcC3NKw237fN13qv8ajHi7I4UqxG6umMemlMBxkbwu+dMX+pgvB4jFY7O2GaiG4WSobN5n+B9JPBpm5EwmKVht1Gdor1rzEHjsqT+R4paT9n3KPsopJS5FCpfbrT17KvK1qe2U3bL0afIOFH7MtkJTA9Wrg=
cyberpomo.com	RR	cyberpomo.com.	86400	IN	RRSIG	MX 5 2 86400 20190225161310 20190126153243 26205 cyberpomo.com. pCJCa1gVNQqxfzjENtnzlr7B1cex2dE9jVNXwlxAtVAvF9Zf6jGm/wAIzZfczVxeqQd5u7mAM83b0Lbx9zI8pt9rhzOeLzF1aDhVPw5EgXPTFqiDLixf3e+clqkk7WgFzAcl2WOgoC2GoL5Fkr4MnFlkDWMNaSb0yS/EwNzeUys=
cyberpomo.com	RR	cyberpomo.com.	86400	IN	RRSIG	NS 5 2 86400 20190214123239 20190115115422 26205 cyberpomo.com. x2e11XhJbWpi+bYTEXQjg5pKpXByBaHgLBYuft2v1nx73qNjnEKSWh7JchpZfaoNTzpt2Ypdnf0II5UkzPBug0Crx+BO0vXJa5Knl19viXK5IYH9qLA+wHiO6ASzbrjkSFqt5KPTB2jQeHeXiPdWtOEzKAbytelj1KiE7zHfKkE=
cyberpomo.com	RR	dev.cyberpomo.com.	86400	IN	A	127.0.0.1
cyberpomo.com	RR	dev.cyberpomo.com.	86400	IN	NSEC	dns.cyberpomo.com. A RRSIG NSEC 
cyberpomo.com	RR	dev.cyberpomo.com.	86400	IN	RRSIG	NSEC 5 3 86400 20190304211502 20190202202620 26205 cyberpomo.com. UpMfyZbDPL7FjYpxLEHfuQmZaa9wrpMmEql3sdFA+x6DLGOvWdyf+ohUY2LU9MhLs3SVQ2Frmuq1TfAvpvitGwKgcnXnQv4ugXYcW0aU622HXyhspc1h3w7NMKzE3Fpjwl4GxQgvFWvb6ArBgo500/piFBVOu2iH24hT/LtmMtQ=
cyberpomo.com	RR	dev.cyberpomo.com.	86400	IN	RRSIG	A 5 3 86400 20190304211502 20190202202620 26205 cyberpomo.com. 0Qv0SLaIVgDqS+sq9xHJYzNHlVABMT8Mzih/hkBv3k/tPPCotk8lEyph/U8/D9uA+uuiY456eAtGxQ/fjKBUW3ZYtgur2MztadzdQaggkQvJ24NtOs/VPfWenMvxa3167rawTvCQziDmvaqnNfVnwknICo3Vk3PKG+/QrSHiOYc=
cyberpomo.com	RR	dns.cyberpomo.com.	86400	IN	A	83.168.201.130
cyberpomo.com	RR	dns.cyberpomo.com.	86400	IN	NSEC	dyn.cyberpomo.com. A RRSIG NSEC 
cyberpomo.com	RR	dns.cyberpomo.com.	86400	IN	RRSIG	NSEC 5 3 86400 20190303195853 20190201195046 26205 cyberpomo.com. ZzRYLT2jvRvfpnXYszhMEutXsU5g2goElEIHYsJDNGCqSecWUtRy68r0K/DToluOlMX+nBg/1sSHFh0dd4W+dSuLydAZnwQwZ66yV2RWpfgsOnzyDBrhKD2/aG17V13zYC2FsJabVpJprTrWEhV5K4rQ0wXwNNk2KvTtcuw7enE=
cyberpomo.com	RR	dns.cyberpomo.com.	86400	IN	RRSIG	A 5 3 86400 20190304211502 20190202202620 26205 cyberpomo.com. NyPkoUhicGcnEsRXkUQ0hp6cDFCfxmdvH4H1fn+RWywhHrrwDh3rjEGdmaApr8XEhfyFIYPvdQE4YFFyGoPOoaNNWS01VCkXjP7DkPuA+5NKwU/5nzuu3y8i8FOzJUUDhSt0Df3+jKKcv/oV4X41soQuCkrg6BCMnaSesPVKeeo=
cyberpomo.com	RR	dyn.cyberpomo.com.	86400	IN	RRSIG	NSEC 5 3 86400 20190303195853 20190201195046 26205 cyberpomo.com. S5aCJob9cB8/KahvQyiZfdBb+xz+Ax7gdkLHEwF9pDS+NepgRZ/ufrSDCoYLx+dl+9pqEkUBX2h/KbNijd/iAqdE6kg3bSjfRXWqP3U/VAD+N53k3/EQ6Wp+uAf8zPNlVePYgQTpEhZ1yKedquo2Gu66sIbFFYoW1PIN5cg1QgE=
cyberpomo.com	RR	dyn.cyberpomo.com.	86400	IN	NSEC	fffiles.cyberpomo.com. NS RRSIG NSEC 
cyberpomo.com	RR	dyn.cyberpomo.com.	86400	IN	NS	hanna.faerywicca.se.
cyberpomo.com	RR	dyn.cyberpomo.com.	86400	IN	NS	kennedy.faerywicca.se.
cyberpomo.com	RR	dyn.cyberpomo.com.	86400	IN	NS	spencer.faerywicca.se.
cyberpomo.com	RR	fffiles.cyberpomo.com.	86400	IN	NSEC	git.cyberpomo.com. CNAME RRSIG NSEC 
cyberpomo.com	RR	fffiles.cyberpomo.com.	86400	IN	RRSIG	CNAME 5 3 86400 20190303094704 20190201093315 26205 cyberpomo.com. UELA6G+1lBq5FTeijZY9C1zhwCMj3nQa49HcYWXF99dhEQfjdVovb625Y7m4+2Gbsp8CguuGE6KiIDlQUbr8yDARNQBjWoQace57Us9PkwYCLSbS0xF3HIH/n49/Qog7fRPneGgLoFXUo/ePBVRD8VEG+06w7SynYhE6c2rGdKA=
cyberpomo.com	RR	fffiles.cyberpomo.com.	86400	IN	RRSIG	NSEC 5 3 86400 20190305095518 20190203095029 26205 cyberpomo.com. imfxYJgFj/Cbbw3JgXcnDMPytJTro1d3aej3lbWbUW6DjRSPP+tReiajCndlWWBGCOKrLEmwnKURywmsY43zvaMv3H2Lu5h3EevJ7vLh/6xHgmP588dmxKVLARmLWZ3w3H3cPolnKRFaRQFF9SZkJUEWlQ0cZV7b41Umh3+9Cfs=
cyberpomo.com	RR	fffiles.cyberpomo.com.	86400	IN	CNAME	kadath.homedns.org.
cyberpomo.com	RR	git.cyberpomo.com.	86400	IN	CNAME	spencer.faerywicca.se.
cyberpomo.com	RR	git.cyberpomo.com.	86400	IN	RRSIG	CNAME 5 3 86400 20190305095518 20190203095029 26205 cyberpomo.com. JkMxIcwvkCYhJe9KGndPK9Cr83LvtKLu0fT+K1fybpR7O7suSgIH2JSxIXuNXjZhSWtuNvwuzvHLIwAoTUgEFn+798fb9FeD1oNgDuGMtCY1XhMvCGmWpIUef51CgkzT68IZ4IdGIQ9fG3lUYpMhJMFVjwd4GjwtOi8321pz1gU=
cyberpomo.com	RR	git.cyberpomo.com.	86400	IN	NSEC	kadath.cyberpomo.com. CNAME RRSIG NSEC 
cyberpomo.com	RR	git.cyberpomo.com.	86400	IN	RRSIG	NSEC 5 3 86400 20190305095518 20190203095029 26205 cyberpomo.com. wHasW1tdeCTnSLssoKaAMFV4Zj6E+VUKNvLXRD7I2YGgFPwOpP2SvWe++ATvhqDk4yhA/RSV/RbFFKzqOwAP+MEWFc3kOppBq70tqkJXkC2nfzsuh+oKRN1wGRX4rn0/Q6WbIu1rkKgTLFESdtAfNDfN8gFcs3exFyNT//6ArCs=
cyberpomo.com	RR	kadath.cyberpomo.com.	86400	IN	NSEC	kadathv6.cyberpomo.com. CNAME RRSIG NSEC 
cyberpomo.com	RR	kadath.cyberpomo.com.	86400	IN	RRSIG	CNAME 5 3 86400 20190303094704 20190201093315 26205 cyberpomo.com. xEPYjZlfgLh/y37KtafPPPHMYU1RX5BY9Ykw2T14aFKz7wOrGMeyUzWD4kFMCPFqEChIY/4jOP8qeU7RzhHFnAIn7h1hor8i2H+D8Cj2Mv+kHUoXqJBKgX8LASnfQR0BvKvB6p2D/4rtrrikZW+cgB8gnnmg3jiBNHnZp7o++V0=
cyberpomo.com	RR	kadath.cyberpomo.com.	86400	IN	RRSIG	NSEC 5 3 86400 20190214040902 20190115035602 26205 cyberpomo.com. vGMEoX1Olts+JEVLVlWI8oUpleW5l9N01EQ3WmJCNwAKXwxx1DkwtXid38X8GyWJrRHhDayWjeSRyzUBOW7HGq9FgJQnt/pLEsklL6vEvnq/1YrKkTh3eklTuWwBNCEsrSMgC7rX3kWxS48h5b3Pw/ppz6MD534Q9RkwtQhSE+c=
cyberpomo.com	RR	kadath.cyberpomo.com.	86400	IN	CNAME	kadath.homedns.org.
cyberpomo.com	RR	kadathv6.cyberpomo.com.	86400	IN	NSEC	lists.cyberpomo.com. AAAA RRSIG NSEC 
cyberpomo.com	RR	kadathv6.cyberpomo.com.	86400	IN	RRSIG	AAAA 5 3 86400 20190304201925 20190202200000 26205 cyberpomo.com. qs5D7ELYYQa0KCUFvZ+h4rS+41VCuxmU2EZS4tMyl+2oWOlrmBAnaxKOmjb+OHK+1XJr/rkwZy2O3xTgiU8qtQIXjDe8+Rj2UPtvPmIrwxvXW1VctzODGKXu2K8xyay9+M16ux8WnPTNYDdAR+Q/W4KUYimypBL7n1CKaadBtzc=
